property_id,county,city,zip_code,property_type,bedrooms,bathrooms,sqft,lot_size,year_built,sale_date,rate_week_ending,mortgage_rate_30yr_fixed_pct,sale_price,price_per_sqft,hoa_fee,latitude,longitude,parking_spaces,pool,fireplace,stories,sale_year,sale_month,sale_quarter,property_age,is_new_construction,bath_bed_ratio,sqft_per_bedroom,amenity_score,has_hoa,is_single_family,avg_zip_code_sale_price,avg_city_sale_price,n_parks,kid_friendly_score,Attractions,Restaurants,Things_to_do_score,resturant_score,walk_score,transit_score,bike_score,coolness_index
SA0004784,Santa Clara,San Jose,95125,Single Family,4,2.5,3480,7494,1959,2022-04-09,2022-04-07,4.72,2296715,659,0,37.241919,-122.000676,3,0,1,1,2022,4,2,65,0,0.5,696.0,4,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004785,Santa Clara,San Jose,95125,Single Family,3,2.5,1442,5527,1962,2026-01-02,2025-12-31,6.15,2017138,1398,0,37.26846,-121.909888,2,0,0,1,2026,1,1,62,0,0.625,360.5,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004786,Santa Clara,San Jose,95125,Condo,2,1.0,1875,0,1975,2024-11-18,2024-11-14,6.78,1531366,816,625,37.266605,-121.759476,1,0,0,1,2024,11,4,49,0,0.3333333333333333,625.0,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004787,Santa Clara,San Jose,95125,Condo,2,2.5,1106,0,1975,2021-10-18,2021-10-14,3.05,553654,500,307,37.209105,-121.911012,2,0,0,1,2021,10,4,49,0,0.8333333333333334,368.6666666666667,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004788,Santa Clara,San Jose,95125,Single Family,4,3.0,1883,6210,1975,2024-06-12,2024-06-06,6.99,1941060,1030,0,37.407104,-121.882582,4,0,0,2,2024,6,2,49,0,0.6,376.6,4,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004789,Santa Clara,San Jose,95125,Single Family,5,2.5,1442,7868,2005,2024-08-07,2024-08-01,6.73,1590883,1103,0,37.340634,-121.983445,3,0,0,1,2024,8,3,19,0,0.4166666666666667,240.3333333333333,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004790,Santa Clara,San Jose,95125,Single Family,5,3.0,1648,3641,2005,2024-09-02,2024-08-29,6.35,1611977,978,0,37.439068,-121.772744,3,0,0,2,2024,9,3,19,0,0.5,274.6666666666667,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004791,Santa Clara,San Jose,95125,Townhouse,3,2.5,1979,2394,1963,2025-09-16,2025-09-11,6.35,1301568,657,608,37.331759,-121.789711,2,0,1,1,2025,9,3,61,0,0.625,494.75,3,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004792,Santa Clara,San Jose,95125,Condo,2,1.0,866,0,1964,2024-06-16,2024-06-13,6.95,469996,542,482,37.217564,-121.966029,2,0,0,1,2024,6,2,60,0,0.3333333333333333,288.6666666666667,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004793,Santa Clara,San Jose,95125,Single Family,4,2.0,1686,7342,1958,2024-09-10,2024-09-05,6.35,1701806,1009,0,37.234556,-121.744035,3,0,0,2,2024,9,3,66,0,0.4,337.2,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004794,Santa Clara,San Jose,95125,Single Family,3,3.0,1508,5193,1995,2023-07-03,2023-06-29,6.71,1417801,940,0,37.432535,-121.83152,1,0,0,2,2023,7,3,29,0,0.75,377.0,1,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004795,Santa Clara,San Jose,95125,Condo,3,2.0,1288,0,1972,2023-09-19,2023-09-14,7.18,992820,770,330,37.349428,-122.026035,2,0,1,1,2023,9,3,52,0,0.5,322.0,3,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004796,Santa Clara,San Jose,95125,Single Family,4,2.5,2080,8591,1943,2024-04-27,2024-04-25,7.17,2508239,1205,0,37.317242,-122.008683,2,0,1,1,2024,4,2,81,0,0.5,416.0,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004797,Santa Clara,San Jose,95125,Single Family,3,2.0,2624,9216,1989,2022-01-13,2022-01-13,3.45,1946437,741,0,37.482947,-121.785288,2,0,2,2,2022,1,1,35,0,0.5,656.0,4,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004798,Santa Clara,San Jose,95125,Townhouse,3,2.0,1993,1311,1971,2024-07-04,2024-07-03,6.95,1362581,683,519,37.206561,-121.892413,1,0,1,1,2024,7,3,53,0,0.5,498.25,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004799,Santa Clara,San Jose,95125,Condo,1,2.0,1605,0,1975,2024-05-28,2024-05-23,6.94,1090996,679,339,37.464507,-121.97483,1,0,0,1,2024,5,2,49,0,1.0,802.5,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004800,Santa Clara,San Jose,95125,Single Family,4,2.0,3073,3303,1965,2024-03-11,2024-03-07,6.88,3607832,1174,73,37.228854,-121.894545,2,0,0,1,2024,3,1,59,0,0.4,614.6,2,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004801,Santa Clara,San Jose,95125,Single Family,4,2.0,1482,9119,1991,2022-12-07,2022-12-01,6.49,1550038,1045,0,37.41939,-121.768847,3,0,1,2,2022,12,4,33,0,0.4,296.4,4,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004802,Santa Clara,San Jose,95125,Single Family,4,2.0,1781,8848,1973,2021-11-30,2021-11-24,3.1,1318669,740,179,37.39144,-121.818942,2,0,1,2,2021,11,4,51,0,0.4,356.2,3,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004803,Santa Clara,San Jose,95125,Single Family,6,2.5,2892,8857,2004,2023-06-18,2023-06-15,6.69,2777483,960,0,37.201348,-121.770917,1,0,0,2,2023,6,2,20,0,0.3571428571428571,413.1428571428572,1,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004804,Santa Clara,San Jose,95125,Townhouse,3,2.5,1609,1838,2014,2023-08-30,2023-08-24,7.23,939631,583,545,37.356519,-121.87522,2,0,0,1,2023,8,3,10,0,0.625,402.25,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004805,Santa Clara,San Jose,95125,Condo,3,2.0,1456,0,1975,2021-06-02,2021-05-27,2.95,654119,449,495,37.326388,-121.877067,2,0,0,1,2021,6,2,49,0,0.5,364.0,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004806,Santa Clara,San Jose,95125,Condo,2,2.5,2058,0,1964,2025-01-27,2025-01-23,6.96,1434129,696,549,37.329364,-121.753893,2,0,0,1,2025,1,1,60,0,0.8333333333333334,686.0,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004807,Santa Clara,San Jose,95125,Single Family,4,2.5,2094,5506,1999,2026-02-01,2026-01-29,6.1,2303466,1100,71,37.190138,-122.002574,2,0,1,2,2026,2,1,25,0,0.5,418.8,3,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004808,Santa Clara,San Jose,95125,Townhouse,4,2.5,1788,1041,1972,2025-10-18,2025-10-16,6.27,1197824,669,418,37.327116,-121.95014,2,0,0,1,2025,10,4,52,0,0.5,357.6,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004809,Santa Clara,San Jose,95125,Single Family,4,2.5,1238,3590,1995,2024-07-24,2024-07-18,6.77,1238345,1000,0,37.486338,-121.783443,2,0,0,2,2024,7,3,29,0,0.5,247.6,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004810,Santa Clara,San Jose,95125,Single Family,4,2.5,2668,3288,1956,2022-05-10,2022-05-05,5.27,1994287,747,0,37.325336,-121.772299,1,1,0,3,2022,5,2,68,0,0.5,533.6,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004811,Santa Clara,San Jose,95125,Condo,1,2.0,1114,0,2008,2023-08-20,2023-08-17,7.09,780943,701,688,37.351011,-121.792291,2,0,1,1,2023,8,3,16,0,1.0,557.0,3,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004812,Santa Clara,San Jose,95125,Single Family,4,3.0,2521,5451,1941,2021-05-04,2021-04-29,2.98,1656304,657,156,37.252179,-121.82445,3,0,1,1,2021,5,2,83,0,0.6,504.2,4,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004813,Santa Clara,San Jose,95125,Single Family,5,4.0,1839,9794,1944,2025-09-20,2025-09-18,6.26,1900965,1033,128,37.383414,-122.009744,2,0,0,2,2025,9,3,80,0,0.6666666666666666,306.5,2,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004814,Santa Clara,San Jose,95125,Single Family,4,2.0,2548,7017,1998,2023-07-31,2023-07-27,6.81,2645305,1038,0,37.474502,-121.742522,2,0,1,1,2023,7,3,26,0,0.4,509.6,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004815,Santa Clara,San Jose,95125,Single Family,4,3.0,2362,3881,1956,2023-11-28,2023-11-22,7.29,2477629,1048,76,37.265412,-121.963968,2,0,0,2,2023,11,4,68,0,0.6,472.4,2,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004816,Santa Clara,San Jose,95125,Single Family,4,3.0,2084,3529,1973,2025-07-13,2025-07-10,6.72,2680136,1286,0,37.391608,-121.835168,2,0,0,2,2025,7,3,51,0,0.6,416.8,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004817,Santa Clara,San Jose,95125,Single Family,4,2.0,2705,3095,1962,2023-10-17,2023-10-12,7.57,2156189,797,0,37.340847,-121.979901,2,1,0,2,2023,10,4,62,0,0.4,541.0,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004818,Santa Clara,San Jose,95125,Condo,2,1.0,1989,0,1974,2021-12-25,2021-12-23,3.05,1068845,537,331,37.446156,-121.860253,2,0,1,1,2021,12,4,50,0,0.3333333333333333,663.0,3,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004819,Santa Clara,San Jose,95125,Condo,3,2.5,793,0,1965,2025-12-04,2025-12-04,6.19,719807,907,544,37.412145,-121.803944,1,0,0,1,2025,12,4,59,0,0.625,198.25,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004820,Santa Clara,San Jose,95125,Single Family,4,2.0,2900,5071,1945,2024-01-25,2024-01-25,6.69,3220561,1110,0,37.437492,-121.844855,3,0,1,2,2024,1,1,79,0,0.4,580.0,4,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004821,Santa Clara,San Jose,95125,Condo,3,1.0,945,0,2005,2023-01-26,2023-01-26,6.13,648095,685,510,37.429753,-121.780924,1,0,0,1,2023,1,1,19,0,0.25,236.25,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004822,Santa Clara,San Jose,95125,Condo,1,2.0,2170,0,1970,2022-09-30,2022-09-29,6.7,1497269,689,675,37.300587,-121.861588,2,0,0,1,2022,9,3,54,0,1.0,1085.0,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004823,Santa Clara,San Jose,95125,Single Family,3,3.5,1703,8736,1997,2024-01-08,2024-01-04,6.62,1432696,841,0,37.33895,-121.878116,3,0,0,2,2024,1,1,27,0,0.875,425.75,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004824,Santa Clara,San Jose,95125,Townhouse,4,1.5,1797,1033,1975,2023-12-07,2023-12-07,7.03,1164861,648,218,37.418029,-121.989718,2,0,1,1,2023,12,4,49,0,0.3,359.4,3,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004825,Santa Clara,San Jose,95125,Condo,2,2.5,1459,0,1970,2024-04-30,2024-04-25,7.17,813045,557,303,37.300294,-121.767732,1,0,0,1,2024,4,2,54,0,0.8333333333333334,486.3333333333333,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004826,Santa Clara,San Jose,95125,Condo,3,1.0,1579,0,1965,2023-05-23,2023-05-18,6.39,799314,506,734,37.345638,-121.944307,1,0,0,1,2023,5,2,59,0,0.25,394.75,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004827,Santa Clara,San Jose,95125,Single Family,3,3.0,2230,7533,1979,2025-01-19,2025-01-16,7.04,2672467,1198,0,37.422436,-121.76594,2,0,0,2,2025,1,1,45,0,0.75,557.5,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004828,Santa Clara,San Jose,95125,Condo,1,2.0,1204,0,1958,2023-03-29,2023-03-23,6.42,713956,592,531,37.482492,-122.030567,2,0,1,1,2023,3,1,66,0,1.0,602.0,3,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004829,Santa Clara,San Jose,95125,Condo,1,1.0,846,0,1972,2021-08-27,2021-08-26,2.87,477513,564,655,37.379611,-121.839999,2,0,0,1,2021,8,3,52,0,0.5,423.0,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004830,Santa Clara,San Jose,95125,Single Family,3,3.5,1320,9810,2006,2024-04-15,2024-04-11,6.88,1359982,1030,0,37.474394,-121.770394,2,0,0,2,2024,4,2,18,0,0.875,330.0,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004831,Santa Clara,San Jose,95125,Single Family,3,2.0,1867,8993,2009,2025-07-17,2025-07-17,6.75,2281186,1221,0,37.317013,-121.787924,1,0,0,1,2025,7,3,15,0,0.5,466.75,1,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004832,Santa Clara,San Jose,95125,Condo,1,2.0,862,0,1957,2022-08-31,2022-08-25,5.55,405955,470,446,37.389631,-121.80919,2,0,1,1,2022,8,3,67,0,1.0,431.0,3,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004833,Santa Clara,San Jose,95125,Condo,4,2.5,1012,0,1978,2023-05-28,2023-05-25,6.57,533032,526,614,37.366214,-121.82019,1,0,0,1,2023,5,2,46,0,0.5,202.4,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004834,Santa Clara,San Jose,95125,Single Family,4,3.0,2195,8466,1957,2025-05-31,2025-05-29,6.89,2744943,1250,0,37.483279,-121.788118,2,0,0,2,2025,5,2,67,0,0.6,439.0,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004835,Santa Clara,San Jose,95125,Single Family,3,3.5,1777,9156,1965,2023-09-08,2023-09-07,7.12,1633210,919,0,37.357132,-121.795936,2,0,0,2,2023,9,3,59,0,0.875,444.25,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004836,Santa Clara,San Jose,95125,Single Family,3,3.0,2436,5162,2006,2022-08-18,2022-08-18,5.13,2359236,968,0,37.353829,-122.007274,2,1,1,2,2022,8,3,18,0,0.75,609.0,4,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004837,Santa Clara,San Jose,95125,Single Family,3,1.5,2888,8966,2002,2023-02-18,2023-02-16,6.32,3089815,1069,0,37.41188,-121.962967,1,0,0,2,2023,2,1,22,0,0.375,722.0,1,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004838,Santa Clara,San Jose,95125,Condo,3,2.0,1308,0,1999,2023-04-01,2023-03-30,6.32,957095,731,431,37.21316,-121.813287,2,0,0,1,2023,4,2,25,0,0.5,327.0,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004839,Santa Clara,San Jose,95125,Single Family,3,2.5,2055,6113,1996,2021-12-02,2021-12-02,3.11,1510294,734,0,37.352538,-121.831454,2,0,0,1,2021,12,4,28,0,0.625,513.75,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004840,Santa Clara,San Jose,95125,Single Family,3,3.5,1243,5379,1977,2022-05-06,2022-05-05,5.27,956584,769,0,37.277221,-121.843137,1,0,1,1,2022,5,2,47,0,0.875,310.75,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004841,Santa Clara,San Jose,95125,Single Family,3,2.5,3298,7371,1994,2025-08-06,2025-07-31,6.72,3751057,1137,0,37.340012,-122.026086,3,1,1,2,2025,8,3,30,0,0.625,824.5,5,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004842,Santa Clara,San Jose,95125,Single Family,5,4.0,2469,5057,1993,2022-11-27,2022-11-23,6.58,2564384,1038,0,37.237757,-122.018632,2,0,1,2,2022,11,4,31,0,0.6666666666666666,411.5,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004843,Santa Clara,San Jose,95125,Single Family,4,3.0,2189,9357,1965,2024-05-11,2024-05-09,7.09,1904399,869,0,37.221398,-122.031787,2,1,1,1,2024,5,2,59,0,0.6,437.8,4,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004844,Santa Clara,San Jose,95125,Single Family,3,3.0,1332,3157,1944,2021-07-29,2021-07-29,2.8,1174086,881,0,37.244635,-121.747737,2,0,1,2,2021,7,3,80,0,0.75,333.0,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004845,Santa Clara,San Jose,95125,Townhouse,3,1.5,1033,1146,1962,2023-11-11,2023-11-09,7.5,574189,555,307,37.213053,-121.847877,1,0,1,1,2023,11,4,62,0,0.375,258.25,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004846,Santa Clara,San Jose,95125,Single Family,3,2.5,1326,4148,1961,2022-04-18,2022-04-14,5.0,1356749,1023,0,37.434473,-122.016381,2,0,0,2,2022,4,2,63,0,0.625,331.5,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004847,Santa Clara,San Jose,95125,Townhouse,4,2.5,1660,913,1971,2025-07-26,2025-07-24,6.74,1042583,628,215,37.355151,-121.966961,2,0,0,1,2025,7,3,53,0,0.5,332.0,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004848,Santa Clara,San Jose,95125,Single Family,4,3.0,2789,6712,1960,2021-10-13,2021-10-07,2.99,2528026,906,161,37.327422,-121.87956,2,0,0,2,2021,10,4,64,0,0.6,557.8,2,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004849,Santa Clara,San Jose,95125,Single Family,4,3.0,3156,3706,1955,2026-02-26,2026-02-26,5.98,2989964,947,0,37.282537,-121.857157,2,0,0,2,2026,2,1,69,0,0.6,631.2,2,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004850,Santa Clara,San Jose,95125,Single Family,3,4.0,2995,3623,2007,2025-04-17,2025-04-17,6.83,2925872,976,0,37.478313,-121.778227,2,1,1,2,2025,4,2,17,0,1.0,748.75,4,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004851,Santa Clara,San Jose,95125,Townhouse,4,2.0,1244,1238,1946,2021-08-24,2021-08-19,2.86,570088,458,447,37.231822,-121.758845,1,0,0,1,2021,8,3,78,0,0.4,248.8,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004852,Santa Clara,San Jose,95125,Condo,2,1.0,751,0,1974,2026-01-15,2026-01-15,6.06,485016,645,428,37.279947,-121.956687,2,0,1,1,2026,1,1,50,0,0.3333333333333333,250.3333333333333,3,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004853,Santa Clara,San Jose,95125,Condo,3,1.0,1437,0,1956,2023-09-05,2023-08-31,7.18,1023019,711,590,37.469047,-121.947422,2,0,0,1,2023,9,3,68,0,0.25,359.25,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004854,Santa Clara,San Jose,95125,Condo,1,2.0,1176,0,1990,2025-08-20,2025-08-14,6.58,943389,802,787,37.203271,-121.813745,2,0,0,1,2025,8,3,34,0,1.0,588.0,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004855,Santa Clara,San Jose,95125,Condo,2,2.0,1313,0,2007,2022-11-13,2022-11-10,7.08,821555,625,497,37.394017,-121.737432,2,0,0,1,2022,11,4,17,0,0.6666666666666666,437.6666666666667,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004856,Santa Clara,San Jose,95125,Single Family,3,2.0,2672,3873,1996,2024-10-25,2024-10-24,6.54,2846783,1065,153,37.2768,-122.034774,1,1,2,2,2024,10,4,28,0,0.5,668.0,4,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004857,Santa Clara,San Jose,95125,Condo,2,1.5,701,0,1977,2021-09-16,2021-09-16,2.86,392370,559,433,37.476258,-121.749269,1,0,0,1,2021,9,3,47,0,0.5,233.66666666666663,1,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004858,Santa Clara,San Jose,95125,Townhouse,3,2.5,1661,1374,1950,2022-07-08,2022-07-07,5.3,885807,533,420,37.486249,-122.01454,1,0,1,1,2022,7,3,74,0,0.625,415.25,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004859,Santa Clara,San Jose,95125,Townhouse,2,1.5,1570,862,1978,2022-05-25,2022-05-19,5.25,894249,569,629,37.231145,-121.801364,2,0,0,1,2022,5,2,46,0,0.5,523.3333333333334,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004860,Santa Clara,San Jose,95125,Single Family,4,3.0,2929,6508,1964,2021-10-21,2021-10-21,3.09,2605323,889,0,37.224507,-121.863066,3,0,0,2,2021,10,4,60,0,0.6,585.8,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004861,Santa Clara,San Jose,95125,Single Family,5,2.0,2016,8433,1958,2023-06-04,2023-06-01,6.79,2132524,1057,89,37.26834,-121.926997,2,0,0,2,2023,6,2,66,0,0.3333333333333333,336.0,2,1,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004862,Santa Clara,San Jose,95125,Single Family,3,3.0,3206,3305,1943,2024-02-26,2024-02-22,6.9,3703689,1155,0,37.233008,-122.000917,2,0,1,2,2024,2,1,81,0,0.75,801.5,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004863,Santa Clara,San Jose,95125,Single Family,3,2.0,1665,7899,1992,2023-11-25,2023-11-22,7.29,1407386,845,0,37.478402,-121.909037,2,0,1,3,2023,11,4,32,0,0.5,416.25,3,0,1,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
SA0004864,Santa Clara,San Jose,95125,Condo,1,1.0,1603,0,1996,2025-04-08,2025-04-03,6.64,1412776,881,474,37.259682,-121.832607,1,0,1,1,2025,4,2,28,0,0.5,801.5,2,1,0,1711567.9226361031,1726273.609189521,136,8.1,571.0,2213.0,100.0,100.0,51.0,40.0,62.0,74.0
